ID,Area (int), Perimeter (float), MajorAxisLength (float), MinorAxisLength (float), AspectRation (float), Eccentricity (float), ConvexArea (float), EquivDiameter (float), Extent (float), Solidity (float), roundness (float), Compactness (float), ShapeFactor1 (float), ShapeFactor2 (float), ShapeFactor3 (float), ShapeFactor4 (float),class
4564,31021,645.054,238.3215146632,166.1166801279,1.4346633612,0.7170442702,31317,198.7389340749,0.7258921259,0.9905482645,0.9368574451,0.8339110061,0.0076825865,0.0022917437,0.6954075661,0.9976757562,DERMASON
4565,48478,837.905,332.5086584283,186.5632334339,1.7822839597,0.8277630574,49088,248.4433670873,0.6923252692,0.9875733377,0.8676908034,0.7471786397,0.0068589599,0.0013186691,0.5582759196,0.9950062166,SIRA
4566,34930,698.5,265.7952771292,167.6120510197,1.5857766522,0.7761032719,35388,210.8892062141,0.7615995116,0.9870577597,0.8996542352,0.793427214,0.0076093695,0.0018601879,0.6295267438,0.9982888123,DERMASON
4567,85801,1130.491,441.843903073,250.8260602741,1.7615550098,0.8232491277,87732,330.5226560734,0.7622419246,0.9779897871,0.8436610422,0.7480529974,0.0051496358,0.0009946854,0.5595832869,0.9857367425,CALI
4568,32408,674.039,257.0555033114,161.02621441,1.5963581101,0.7794810091,32781,203.1333236221,0.7089139232,0.9886214576,0.8963797626,0.7902313742,0.0079318533,0.0019079699,0.6244656247,0.9968707645,DERMASON
4569,35473,687.235,241.0501435159,187.6446636911,1.2846096381,0.6277108388,35874,212.5220609028,0.7913487708,0.9888219881,0.9438375338,0.8816508375,0.0067953132,0.0025326533,0.7773081992,0.9985376045,SEKER
4570,31453,655.601,242.7591221634,165.7118112524,1.4649476119,0.7307751375,31880,200.1179737069,0.8118160231,0.9866060226,0.9195867908,0.8243479047,0.0077181548,0.0021985452,0.679549468,0.9955043704,DERMASON
4571,41251,743.017,250.6483103905,209.9098242758,1.1940761289,0.5464870694,41836,229.1776700725,0.793715847,0.9860168276,0.9389594655,0.9143395769,0.0060761754,0.0026196311,0.8360168619,0.9982677781,SEKER
4572,36759,731.413,267.0908591656,176.6171895372,1.5122585738,0.7501545212,37400,216.3400388854,0.7749831337,0.9828609626,0.8634718863,0.8099866823,0.0072659991,0.0019292416,0.6560784255,0.9921602241,DERMASON
4573,45413,851.184,356.4810557976,162.7388862498,2.1905093737,0.8897158063,46013,240.4612805527,0.6867335057,0.9869602069,0.7876679122,0.6745415405,0.0078497579,0.0010024687,0.4550062899,0.9966955432,HOROZ
4574,64592,1000.066,344.3690356812,239.3742573225,1.4386218449,0.718903682,65657,286.7770713874,0.7860202492,0.9837793381,0.8115798786,0.8327609096,0.0053314503,0.0015816357,0.6934907325,0.997670917,BARBUNYA
4575,28892,623.771,226.5833689321,162.6860395898,1.3927646742,0.6960468321,29215,191.7979064706,0.7540453074,0.9889440356,0.9331191672,0.8464783067,0.0078424259,0.0024836679,0.7165255238,0.9979514377,DERMASON
4576,48401,887.573,366.9005056895,172.5478749351,2.1263693095,0.8825144972,49563,248.2459812459,0.6934240688,0.9765550915,0.7720688551,0.6766029956,0.0075804323,0.0009799624,0.4577916137,0.9734340375,HOROZ
4577,27239,613.129,224.3137021434,154.7945164809,1.4491062555,0.7237325986,27562,186.2304270495,0.7147467856,0.9882809665,0.9105363908,0.8302231441,0.0082350197,0.0024133691,0.6892704689,0.9988261482,DERMASON
4578,31012,654.663,251.5734548511,157.4137566134,1.5981668964,0.7800502479,31404,198.7101023132,0.7180698342,0.9875175137,0.9092934164,0.7898691157,0.0081121326,0.0019477595,0.6238932199,0.9970854909,DERMASON
4579,46434,810.154,309.3828062796,193.2529184561,1.6009217804,0.7809127348,47022,243.1493471516,0.6641208273,0.987495215,0.8890185028,0.7859174531,0.0066628506,0.0015680055,0.6176662431,0.9888353416,SIRA
4580,28523,645.311,237.7351598204,153.4224230458,1.5495463773,0.763886885,28942,190.5691778187,0.8088418784,0.9855227697,0.860729979,0.8016028339,0.0083348582,0.0021228287,0.6425671032,0.995687527,DERMASON
4581,46723,820.51,300.7580268424,198.3222476571,1.5165117903,0.751785272,47315,243.9048405601,0.7110918333,0.9874881116,0.872113135,0.8109670193,0.0064370444,0.00171743,0.6576675064,0.9973605275,SIRA
4582,24482,593.198,230.1385819691,135.7760328884,1.6949867887,0.8074214398,24743,176.5543840696,0.6898281206,0.9894515621,0.8742938056,0.7671655164,0.0094003179,0.0020085313,0.5885429295,0.9975724901,DERMASON
4583,38344,719.605,249.9302987072,195.6478005542,1.2774500812,0.622261488,38741,220.9549662337,0.7785583756,0.9897524586,0.9305054807,0.8840663472,0.0065181071,0.0024560697,0.7815733063,0.9984208836,SEKER
4584,45429,790.537,295.6038877307,196.2365391904,1.5063651701,0.7478660536,45832,240.5036367246,0.7924123496,0.9912070169,0.9134791487,0.8136010611,0.0065069424,0.0017587445,0.6619466866,0.9971334332,SIRA
4585,49010,875.33,353.2947436221,177.3146769842,1.99247321,0.8649321514,49635,249.8028624485,0.7834079284,0.987408079,0.8038054382,0.7070664564,0.0072086257,0.0011114071,0.4999429738,0.9961229818,HOROZ
4586,38702,705.036,240.7685271653,204.9088231175,1.175003221,0.5250660231,38966,221.9840464095,0.7747993033,0.9932248627,0.9784095572,0.9219811618,0.0062210875,0.0027729003,0.8500492628,0.9988106217,SEKER
4587,49464,837.86,316.55325403,200.3609223146,1.579915137,0.7741964449,50060,250.9572091827,0.7404347045,0.9880942869,0.8854339759,0.7927803805,0.0063996695,0.001559369,0.6285007317,0.9929778197,SIRA
4588,70776,1060.894,386.6199438487,234.1002081804,1.6515147374,0.7958416998,71978,300.1912757196,0.7757634215,0.9833004529,0.7902270501,0.7764505699,0.0054625854,0.00122471,0.6028754874,0.9956577523,BARBUNYA
4589,43181,755.838,261.1133383252,210.7476488848,1.2389857714,0.5903986699,43561,234.4776253317,0.7818395799,0.9912766006,0.9498283211,0.8979917565,0.0060469498,0.0024255237,0.8063891948,0.9991047385,SEKER
4590,52887,905.99,377.4841535959,178.8823400688,2.110237117,0.8805892178,53460,259.4953174961,0.768527668,0.9892817059,0.809677346,0.6874336711,0.0071375603,0.0009832246,0.4725650522,0.9972243133,HOROZ
4591,41761,761.423,286.0089482178,186.2643562936,1.5355001564,0.7588601666,42214,230.590018491,0.7044703104,0.9892689629,0.9051671227,0.8062335809,0.0068487093,0.0017849745,0.650012587,0.9980944289,SIRA
4592,31149,655.423,233.9520083075,169.8949754532,1.3770390071,0.6874878911,31522,199.1485339614,0.7126612977,0.9881669945,0.9111935099,0.8512366934,0.007510739,0.0024325612,0.7246039082,0.9978078462,DERMASON
4593,29393,628.055,230.9500044857,162.3672088573,1.4223931427,0.7111498026,29663,193.4536893895,0.7692891541,0.9908977514,0.9363935722,0.8376431506,0.0078573131,0.0023861074,0.7016460478,0.998016527,DERMASON
4594,42348,775.415,288.4833710877,187.6296383635,1.5375149342,0.7595917307,42959,232.2049703181,0.6941384736,0.9857771363,0.8850633812,0.8049163092,0.0068122077,0.0017638862,0.6478902648,0.9961409579,SIRA
4595,39266,742.046,269.8232313289,185.9702506037,1.4508945944,0.7245426726,39665,223.5956707174,0.6966503442,0.9899407538,0.8961173162,0.828674646,0.006871676,0.0019988428,0.686701669,0.9963317396,SIRA
4596,83461,1115.612,435.7782110315,247.3506306012,1.7617833032,0.8232998473,85055,325.984425461,0.7780895734,0.9812591852,0.8426885516,0.748051227,0.0052213394,0.0010085259,0.5595806382,0.9858598252,CALI
4597,31601,666.526,254.7055793637,158.5586142946,1.6063812143,0.782606086,31971,200.5882420611,0.789748588,0.988427012,0.8938744002,0.7875298317,0.0080600481,0.0019124296,0.6202032359,0.9962828272,DERMASON
4598,31220,671.127,258.011267213,154.6042127009,1.6688501737,0.8005881741,31589,199.3753710633,0.7177011494,0.9883187185,0.8710304555,0.7727390095,0.0082642943,0.0018176777,0.5971255768,0.9965131225,DERMASON
4599,45954,795.062,294.8206719423,199.0206090188,1.4813575006,0.7377660405,46398,241.8893342807,0.7802964699,0.990430622,0.9135476194,0.8204625974,0.0064155606,0.0017932859,0.6731588738,0.9971889468,SIRA
4600,38426,718.102,248.3744090761,197.2543623589,1.2591580034,0.6076806191,38830,221.1911000605,0.7757813131,0.9895956734,0.9364029428,0.8905551135,0.0064637071,0.0025078678,0.7930884101,0.9986236191,SEKER
4601,40243,727.238,252.2630647412,203.2597386329,1.2410872239,0.5922624148,40600,226.360285825,0.7954419671,0.9912068966,0.9561963578,0.8973183849,0.0062684955,0.0025068558,0.8051802839,0.9992989632,SEKER
4602,41869,754.125,267.6579501331,199.4233859313,1.3421592903,0.6669884607,42316,230.8879955704,0.7811380597,0.9894366197,0.9251577169,0.8626233424,0.0063927476,0.0021834947,0.7441190309,0.9987262704,SEKER
4603,48318,837.416,331.801617532,186.1295739828,1.7826378175,0.8278385393,48783,248.0330387721,0.6865302643,0.9904679909,0.8658373269,0.7475341459,0.0068670396,0.0013227369,0.5588072993,0.9961510244,SIRA
4604,35789,685.127,233.6187674103,195.2244365814,1.1966676483,0.5492563533,36146,213.4665549132,0.7770757339,0.9901233885,0.9581141674,0.9137388973,0.0065276696,0.0028068964,0.8349187724,0.9991202838,SEKER
4605,57410,988.594,393.4835087985,188.5714667414,2.0866545485,0.8776860753,58699,270.363981076,0.6140435317,0.9780405118,0.7381786332,0.687103716,0.0068539193,0.0009423407,0.4721115165,0.9851336434,HOROZ
4606,63975,1027.084,339.1857144689,241.0475070893,1.4071322229,0.7035302944,65434,285.40409926,0.7947797351,0.9777027234,0.7620934535,0.841439032,0.0053018478,0.001639448,0.7080196446,0.9962772564,BARBUNYA
4607,28206,625.882,241.5864234506,148.8962568779,1.6225150888,0.7874902669,28463,189.5072415471,0.70515,0.9909707339,0.9048288559,0.7844283584,0.0085650721,0.0020004326,0.6153278494,0.9983787202,DERMASON
4608,29847,636.68,235.8150004892,161.7746223138,1.4576760997,0.7275794209,30207,194.9419931459,0.7646214935,0.9880822326,0.925269261,0.8266734209,0.0079007941,0.0022760741,0.6833889448,0.9961597316,DERMASON
4609,49245,822.642,301.392790984,208.3464437259,1.4465943627,0.7225881504,49720,250.4010410931,0.7772253788,0.9904465004,0.9144295428,0.8308129742,0.0061202719,0.00179872,0.6902501982,0.9985120455,CALI
4610,44722,776.694,264.2160632883,216.0731360296,1.2228084812,0.5755173747,45158,238.624849753,0.7638518822,0.9903450109,0.9316036488,0.9031428551,0.0059079662,0.0024246193,0.8156670167,0.9974045458,SEKER
4611,80972,1107.587,422.9895057065,245.7143718284,1.7214683153,0.8139753235,82215,321.0868300262,0.7443784589,0.9848811044,0.8294477456,0.7590893526,0.0052238985,0.0010699071,0.5762166452,0.9919386974,CALI
4612,38792,718.64,242.781682222,203.6017906024,1.1924339246,0.5447155236,39186,222.2420041742,0.7609855618,0.9899453887,0.9439071195,0.9153985677,0.0062585503,0.0027107809,0.8379545378,0.9992054181,SEKER
4613,34723,702.478,274.087577825,161.7942828071,1.6940498333,0.8071829093,35131,210.2633984122,0.7151124475,0.9883863255,0.8842226775,0.7671394672,0.0078935454,0.0016863557,0.5885029621,0.9969533449,DERMASON
4614,36527,691.877,238.314359561,195.3987659707,1.2196308322,0.572477778,36865,215.6562562286,0.7652838885,0.9908314119,0.9588840207,0.9049234659,0.0065243343,0.0026987544,0.8188864791,0.9987391981,SEKER
4615,75065,1060.516,412.1164749648,234.3914296873,1.7582403739,0.8225101386,75760,309.1532410077,0.7744008748,0.9908262936,0.8387120888,0.7501598693,0.0054901282,0.0010724512,0.5627398296,0.9894318883,CALI
4616,50702,910.362,379.5664218325,171.5962550606,2.2119738085,0.8919749021,51298,254.0783174479,0.7234874429,0.9883816133,0.7687882064,0.669390923,0.0074862219,0.000927175,0.4480842078,0.9911505316,HOROZ
4617,30074,643.644,241.104387251,159.2654752065,1.5138521826,0.7507675619,30417,195.6819002063,0.7362056304,0.9887234113,0.9122410456,0.8116065512,0.0080170375,0.0021457339,0.6587051939,0.9971822954,DERMASON
4618,36287,707.487,266.8533263249,173.7133929488,1.5361701352,0.7591038331,36629,214.9466058346,0.7009948807,0.9906631358,0.9110117962,0.8054859529,0.007353965,0.0019095595,0.6488076203,0.9966788898,DERMASON
4619,55820,894.312,344.3845312106,207.1708843577,1.6623210944,0.7988212222,56387,266.5937572171,0.7449818492,0.9899444908,0.8770443997,0.7741165269,0.0061695545,0.0013666551,0.5992563972,0.99615655,SIRA
4620,38104,734.849,282.8693843646,172.1419268826,1.6432335195,0.7935107508,38471,220.2623881024,0.7028183562,0.9904603468,0.8867153313,0.7786717131,0.0074236139,0.0016834985,0.6063296368,0.996341183,DERMASON
4621,30035,652.129,250.8567596045,152.7341392275,1.6424406545,0.793285366,30333,195.5549787812,0.7665118416,0.9901757162,0.8875043147,0.7795483729,0.0083521478,0.0019026119,0.6076956657,0.9981040669,DERMASON
4622,32000,672.26,254.9287595995,161.2276160076,1.5811730392,0.7746078414,32418,201.8506017616,0.712441001,0.9871059288,0.8897854505,0.7917921935,0.0079665237,0.0019314945,0.6269348778,0.991292526,DERMASON
4623,59311,968.736,393.7213440133,192.5798469153,2.0444576643,0.8722124236,60039,274.8037675102,0.6530897639,0.9878745482,0.7942079536,0.6979651261,0.0066382517,0.0009717809,0.4871553172,0.995968422,HOROZ
4624,51161,852.648,321.4401730956,203.5386105327,1.5792589536,0.7739813631,51700,255.2257987512,0.7386376761,0.9895744681,0.884319768,0.7940071594,0.0062829142,0.0015404179,0.6304473692,0.9956396525,SIRA
4625,42119,770.656,296.327378891,181.4379923508,1.6332157067,0.7906340426,42501,231.5762863177,0.7976327999,0.9910119762,0.8911827828,0.7814879853,0.0070354799,0.0016186864,0.6107234712,0.9974431655,SIRA
4626,23393,566.451,208.3896394289,143.705307887,1.450117901,0.7241913288,23702,172.5830022626,0.7151198337,0.9869631255,0.9161594997,0.8281745807,0.008908205,0.0025849822,0.6858731362,0.9945969125,DERMASON
4627,54306,926.309,374.4387362302,191.6264208976,1.9540037041,0.8591226433,56858,262.9535067581,0.7761104442,0.9551162545,0.7953273401,0.7022604269,0.0068949791,0.0010344405,0.4931697072,0.9636554346,HOROZ
4628,51510,889.324,354.6097964932,185.4404820696,1.912256658,0.8523680504,52176,256.0948436601,0.7706924412,0.9872355106,0.818429714,0.7221877291,0.0068842904,0.0011551526,0.5215551161,0.9973472433,HOROZ
4629,47710,826.816,313.4754761507,194.8388595536,1.6088960738,0.783379107,48176,246.4675611096,0.8072758037,0.9903271338,0.8770039232,0.7862419228,0.0065704355,0.001548812,0.6181763611,0.9945815203,SIRA
4630,35176,680.437,235.7913399364,190.0240086537,1.2408502568,0.592053019,35499,211.6305134559,0.7953692398,0.9909011521,0.9547297911,0.8975330201,0.006703188,0.0026832609,0.8055655222,0.9995861851,SEKER
4631,31751,671.914,244.1027189835,168.5224911355,1.4484874828,0.7234513989,32462,201.0637430888,0.6942840899,0.9780974678,0.8837712954,0.8236849795,0.0076880325,0.0021829287,0.6784569455,0.9827363932,SIRA
4632,47855,851.869,342.4300512822,179.8480600345,1.9039963579,0.8509719809,48436,246.8418084792,0.7810255908,0.9880047898,0.8286889655,0.7208532299,0.0071555752,0.0011918229,0.519629379,0.9893724452,HOROZ
4633,60868,1018.898,416.2250284383,187.5107573595,2.2197394661,0.8927747523,61982,278.3874002338,0.7608690217,0.9820270401,0.736779403,0.6688386839,0.0068381584,0.0008441205,0.4473451851,0.9929897624,HOROZ
4634,57222,918.039,359.1075927888,205.1060696188,1.7508384489,0.820842283,58490,269.9209388485,0.7362583634,0.9783210805,0.8531995831,0.7516436418,0.006275691,0.0012356323,0.5649681643,0.9891679844,SIRA
4635,45951,784.074,269.299345296,217.6034709915,1.2375691622,0.5891335939,46376,241.8814385606,0.7481073865,0.9908357771,0.9392705928,0.8981879933,0.0058605764,0.002352822,0.8067416714,0.9983986144,SEKER
4636,41323,736.957,252.4834412316,208.7696286849,1.2093877966,0.5624009904,41692,229.3775876303,0.7891490337,0.9911493812,0.9561310248,0.9084856675,0.0061099979,0.0025673977,0.825346208,0.9981636319,SEKER
4637,33547,653.512,213.7540709486,199.9257013902,1.0691675431,0.3538369941,33832,206.6721244078,0.7835704109,0.9915760227,0.9870892437,0.9668687174,0.006371779,0.0034348716,0.9348351166,0.9994953648,SEKER
4638,54614,925.529,339.9522928938,205.3706038037,1.6553113571,0.7968964261,55585,263.6981313854,0.7697533474,0.9825312584,0.8011868039,0.7756915805,0.0062246364,0.0013901129,0.6016974281,0.9959965863,BARBUNYA
4639,48402,825.792,311.371031348,198.5020504838,1.5686036018,0.7704423352,48973,248.2485457042,0.8043940703,0.9883405142,0.8919321712,0.7972756638,0.0064330199,0.0016033513,0.6356484841,0.9970805016,SIRA
4640,43145,799.426,273.4029446083,201.2668861704,1.358409969,0.6768132173,43812,234.3798629524,0.7661233042,0.9847758605,0.848367064,0.8572689782,0.0063368396,0.0021111588,0.7349101009,0.9983092074,BARBUNYA
4641,42516,758.388,279.1933792383,194.2158116508,1.4375419636,0.718398431,42878,232.6651080071,0.7265208476,0.991557442,0.9289222327,0.8333475122,0.0065667838,0.0019536063,0.6944680761,0.9983270017,SEKER
4642,43655,762.04,259.5877232422,214.297924099,1.211340354,0.5643555828,44077,235.7610492117,0.7822355218,0.9904258457,0.9446878285,0.9082134019,0.0059463457,0.0024956377,0.8248515834,0.999176009,SEKER
4643,44322,814.909,302.1163116416,188.5032823571,1.6027111457,0.7814700535,45272,237.5553053538,0.6845096525,0.9790157272,0.838708385,0.7863041359,0.0068163962,0.0016072996,0.6182741941,0.990914942,SIRA
4644,63152,993.925,403.5471550183,202.6061451691,1.9917814175,0.8648309777,64122,283.5623806663,0.7547386285,0.9848725866,0.8033221541,0.7026747113,0.006390093,0.0009609576,0.49375175,0.9834455604,HOROZ
4645,38121,704.92,236.5981309748,205.3639906236,1.1520916119,0.4965877409,38440,220.3115173677,0.7798895254,0.9917013528,0.9640387336,0.9311633886,0.0062065038,0.0028782622,0.8670652562,0.9989386086,SEKER
4646,47753,822.431,305.6519677883,199.8362509266,1.5295121199,0.7566645928,48404,246.5786040591,0.6968900953,0.9865506983,0.8871796691,0.8067299741,0.0064006862,0.0016723188,0.6508132511,0.9954267554,SIRA
4647,26155,591.657,215.9859434853,154.5345859134,1.397654397,0.6986286489,26485,182.4872058325,0.7936339362,0.987540117,0.9389113179,0.8449031585,0.0082579218,0.002595842,0.7138613472,0.9977314507,DERMASON
4648,47224,805.648,300.9224619423,200.7813547309,1.4987570053,0.7448610941,47747,245.2090215726,0.8057603058,0.9890464322,0.9142857851,0.8148578208,0.0063722358,0.0017330016,0.6639932681,0.9951645621,SIRA
4649,35147,681.174,248.4542841273,180.4774475117,1.3766500333,0.6872710862,35399,211.5432586466,0.7810444444,0.9928811548,0.9518795568,0.8514373555,0.007069004,0.0022916527,0.7249455704,0.9979963436,DERMASON
4650,38172,712.28,255.3327746674,190.5454143731,1.3400100732,0.6656511586,38486,220.4588394727,0.7440935673,0.991841189,0.9454820303,0.8634177095,0.006689007,0.0022931118,0.7454901411,0.9989642986,SEKER
4651,24194,576.961,211.5541777134,145.8526526175,1.4504650681,0.7243484636,24488,175.5128415397,0.7638923971,0.9879941196,0.9133234843,0.8296354316,0.0087440761,0.0025553057,0.6882949494,0.9983477807,DERMASON
4652,67109,1017.317,397.4848582448,218.4580783124,1.8195017612,0.8354272758,68530,292.3111913828,0.6433981439,0.9792645557,0.8148506712,0.7354020797,0.0059229739,0.0010686094,0.5408162188,0.9840160625,CALI
4653,51860,903.986,373.0972343343,179.9949951472,2.0728200472,0.8759320225,53096,256.9634269502,0.6287737336,0.9767214103,0.7974784704,0.6887304523,0.0071943161,0.0009985422,0.4743496359,0.9832414347,HOROZ
4654,57812,941.036,343.0901207885,215.4655387039,1.5923201587,0.7782017121,58931,271.3089098431,0.7832118568,0.9810116916,0.8203806005,0.7907803035,0.0059345831,0.0014315066,0.6253334884,0.9957311195,BARBUNYA
4655,38806,734.606,273.2448177862,181.2382254924,1.5076555569,0.7483700196,39239,222.2821040322,0.7646502463,0.9889650603,0.9036490596,0.8134906485,0.0070413033,0.0019021426,0.6617670353,0.9977167481,DERMASON
